지점,지점명,일시,SPI6
90,속초,2021-01-01,1.45
90,속초,2021-01-02,1.46
90,속초,2021-01-03,1.51
90,속초,2021-01-04,1.54
90,속초,2021-01-05,1.64
90,속초,2021-01-06,1.69
90,속초,2021-01-07,1.74
90,속초,2021-01-08,1.75
90,속초,2021-01-09,1.75
90,속초,2021-01-10,1.76
90,속초,2021-01-11,1.49
90,속초,2021-01-12,1.41
90,속초,2021-01-13,1.45
90,속초,2021-01-14,1.34
90,속초,2021-01-15,1.23
90,속초,2021-01-16,1.26
90,속초,2021-01-17,1.29
90,속초,2021-01-18,1.3
90,속초,2021-01-19,1.34
90,속초,2021-01-20,1.36
90,속초,2021-01-21,1.38
90,속초,2021-01-22,1.39
90,속초,2021-01-23,1.4
90,속초,2021-01-24,1.35
90,속초,2021-01-25,.92
90,속초,2021-01-26,.81
90,속초,2021-01-27,.8
90,속초,2021-01-28,.84
90,속초,2021-01-29,.86
90,속초,2021-01-30,.86
90,속초,2021-01-31,.86
90,속초,2021-02-01,.88
90,속초,2021-02-02,.91
90,속초,2021-02-03,.93
90,속초,2021-02-04,.93
90,속초,2021-02-05,.52
90,속초,2021-02-06,-.1
90,속초,2021-02-07,-.16
90,속초,2021-02-08,-.11
90,속초,2021-02-09,-.13
90,속초,2021-02-10,-.21
90,속초,2021-02-11,-.18
90,속초,2021-02-12,-.37
90,속초,2021-02-13,-.35
90,속초,2021-02-14,-.3
90,속초,2021-02-15,-.3
90,속초,2021-02-16,-.23
90,속초,2021-02-17,-.21
90,속초,2021-02-18,-.15
90,속초,2021-02-19,-.11
90,속초,2021-02-20,-.05
90,속초,2021-02-21,-.07
90,속초,2021-02-22,-.16
90,속초,2021-02-23,-.25
90,속초,2021-02-24,-.21
90,속초,2021-02-25,-.15
90,속초,2021-02-26,-.1
90,속초,2021-02-27,-.06
90,속초,2021-02-28,.03
90,속초,2021-03-01,.09
90,속초,2021-03-02,.55
90,속초,2021-03-03,-.08
90,속초,2021-03-04,-.4
90,속초,2021-03-05,-.4
90,속초,2021-03-06,-.37
90,속초,2021-03-07,-.53
90,속초,2021-03-08,-2.01
90,속초,2021-03-09,-2.02
90,속초,2021-03-10,-2.06
90,속초,2021-03-11,-2.08
90,속초,2021-03-12,-2.02
90,속초,2021-03-13,-2.09
90,속초,2021-03-14,-2.17
90,속초,2021-03-15,-2.17
90,속초,2021-03-16,-2.15
90,속초,2021-03-17,-2.11
90,속초,2021-03-18,-2.06
90,속초,2021-03-19,-2.06
90,속초,2021-03-20,-2.05
90,속초,2021-03-21,-2.05
90,속초,2021-03-22,-1.98
90,속초,2021-03-23,-1.97
90,속초,2021-03-24,-1.98
90,속초,2021-03-25,-2.02
90,속초,2021-03-26,-2.09
90,속초,2021-03-27,-2.17
90,속초,2021-03-28,-2.09
90,속초,2021-03-29,-2.03
90,속초,2021-03-30,-2.01
90,속초,2021-03-31,-2.01
90,속초,2021-04-01,-2.03
90,속초,2021-04-02,-2.02
90,속초,2021-04-03,-2.03
90,속초,2021-04-04,-1.59
90,속초,2021-04-05,-1.46
90,속초,2021-04-06,-1.51
90,속초,2021-04-07,-1.56
90,속초,2021-04-08,-1.56
90,속초,2021-04-09,-1.49
90,속초,2021-04-10,-1.47
90,속초,2021-04-11,-1.44
90,속초,2021-04-12,-1.42
90,속초,2021-04-13,-1.27
90,속초,2021-04-14,-1.21
90,속초,2021-04-15,-1.22
90,속초,2021-04-16,-1.22
90,속초,2021-04-17,-1.23
90,속초,2021-04-18,-1.21
90,속초,2021-04-19,-1.2
90,속초,2021-04-20,-1.26
90,속초,2021-04-21,-1.28
90,속초,2021-04-22,-1.25
90,속초,2021-04-23,-1.25
90,속초,2021-04-24,-1.26
90,속초,2021-04-25,-1.25
90,속초,2021-04-26,-1.26
90,속초,2021-04-27,-1.28
90,속초,2021-04-28,-1.3
90,속초,2021-04-29,-1.31
90,속초,2021-04-30,-1.3
90,속초,2021-05-01,-1.05
90,속초,2021-05-02,-.69
90,속초,2021-05-03,-.6
90,속초,2021-05-04,-.6
90,속초,2021-05-05,-.59
90,속초,2021-05-06,-.56
90,속초,2021-05-07,-.6
90,속초,2021-05-08,-.57
90,속초,2021-05-09,-.56
90,속초,2021-05-10,-.56
90,속초,2021-05-11,-.56
90,속초,2021-05-12,-.55
90,속초,2021-05-13,-.56
90,속초,2021-05-14,-.61
90,속초,2021-05-15,-.61
90,속초,2021-05-16,-.54
90,속초,2021-05-17,.08
90,속초,2021-05-18,.08
90,속초,2021-05-19,.07
90,속초,2021-05-20,-.08
90,속초,2021-05-21,-.04
90,속초,2021-05-22,.06
90,속초,2021-05-23,.07
90,속초,2021-05-24,.05
90,속초,2021-05-25,.02
90,속초,2021-05-26,.02
90,속초,2021-05-27,0
90,속초,2021-05-28,.04
90,속초,2021-05-29,.09
90,속초,2021-05-30,.15
90,속초,2021-05-31,.15
90,속초,2021-06-01,.2
90,속초,2021-06-02,.19
90,속초,2021-06-03,.17
90,속초,2021-06-04,.22
90,속초,2021-06-05,.22
90,속초,2021-06-06,.21
90,속초,2021-06-07,.21
90,속초,2021-06-08,.2
90,속초,2021-06-09,.19
90,속초,2021-06-10,.19
90,속초,2021-06-11,.2
90,속초,2021-06-12,.24
90,속초,2021-06-13,.22
90,속초,2021-06-14,.2
90,속초,2021-06-15,.19
90,속초,2021-06-16,.18
90,속초,2021-06-17,.2
90,속초,2021-06-18,.19
90,속초,2021-06-19,.15
90,속초,2021-06-20,.14
90,속초,2021-06-21,.09
90,속초,2021-06-22,.13
90,속초,2021-06-23,.19
90,속초,2021-06-24,.16
90,속초,2021-06-25,.12
90,속초,2021-06-26,.07
90,속초,2021-06-27,.04
90,속초,2021-06-28,.01
90,속초,2021-06-29,0
90,속초,2021-06-30,-.02
90,속초,2021-07-01,-.08
90,속초,2021-07-02,-.15
90,속초,2021-07-03,-.22
90,속초,2021-07-04,0
90,속초,2021-07-05,.27
90,속초,2021-07-06,.21
90,속초,2021-07-07,.18
90,속초,2021-07-08,.15
90,속초,2021-07-09,.18
90,속초,2021-07-10,.13
90,속초,2021-07-11,.08
90,속초,2021-07-12,.03
90,속초,2021-07-13,-.02
90,속초,2021-07-14,-.05
90,속초,2021-07-15,-.11
90,속초,2021-07-16,-.16
90,속초,2021-07-17,-.21
90,속초,2021-07-18,-.19
90,속초,2021-07-19,-.21
90,속초,2021-07-20,-.26
90,속초,2021-07-21,-.28
90,속초,2021-07-22,-.29
90,속초,2021-07-23,-.32
90,속초,2021-07-24,-.35
90,속초,2021-07-25,-.39
90,속초,2021-07-26,-.46
90,속초,2021-07-27,-.5
90,속초,2021-07-28,-.55
90,속초,2021-07-29,-.57
90,속초,2021-07-30,-.58
90,속초,2021-07-31,-.61
90,속초,2021-08-01,-.64
90,속초,2021-08-02,-.68
90,속초,2021-08-03,-.67
90,속초,2021-08-04,-.69
90,속초,2021-08-05,-.7
90,속초,2021-08-06,-.71
90,속초,2021-08-07,-.64
90,속초,2021-08-08,-.69
90,속초,2021-08-09,-.24
90,속초,2021-08-10,-.14
90,속초,2021-08-11,-.16
90,속초,2021-08-12,-.17
90,속초,2021-08-13,-.19
90,속초,2021-08-14,-.23
90,속초,2021-08-15,-.18
90,속초,2021-08-16,-.23
90,속초,2021-08-17,-.25
90,속초,2021-08-18,-.2
90,속초,2021-08-19,-.1
90,속초,2021-08-20,-.14
90,속초,2021-08-21,-.2
90,속초,2021-08-22,-.22
90,속초,2021-08-23,-.24
90,속초,2021-08-24,-.27
90,속초,2021-08-25,-.21
90,속초,2021-08-26,-.26
90,속초,2021-08-27,-.31
90,속초,2021-08-28,-.41
90,속초,2021-08-29,-.44
90,속초,2021-08-30,-.48
90,속초,2021-08-31,-.5
90,속초,2021-09-01,-.48
90,속초,2021-09-02,-.74
90,속초,2021-09-03,-.81
90,속초,2021-09-04,-.84
90,속초,2021-09-05,-.85
90,속초,2021-09-06,-.79
90,속초,2021-09-07,-.83
90,속초,2021-09-08,-.62
90,속초,2021-09-09,-.59
90,속초,2021-09-10,-.62
90,속초,2021-09-11,-.66
90,속초,2021-09-12,-.7
90,속초,2021-09-13,-.74
90,속초,2021-09-14,-.76
90,속초,2021-09-15,-.77
90,속초,2021-09-16,-.78
90,속초,2021-09-17,-.79
90,속초,2021-09-18,-.83
90,속초,2021-09-19,-.79
90,속초,2021-09-20,-.81
90,속초,2021-09-21,-.81
90,속초,2021-09-22,-.81
90,속초,2021-09-23,-.81
90,속초,2021-09-24,-.8
90,속초,2021-09-25,-.78
90,속초,2021-09-26,-.77
90,속초,2021-09-27,-.79
90,속초,2021-09-28,-.85
90,속초,2021-09-29,-.86
90,속초,2021-09-30,-.85
90,속초,2021-10-01,-.85
90,속초,2021-10-02,-.86
90,속초,2021-10-03,-.86
90,속초,2021-10-04,-1.04
90,속초,2021-10-05,-1.08
90,속초,2021-10-06,-.84
90,속초,2021-10-07,-.68
90,속초,2021-10-08,-.67
90,속초,2021-10-09,-.59
90,속초,2021-10-10,-.41
90,속초,2021-10-11,-.42
90,속초,2021-10-12,-.43
90,속초,2021-10-13,-.53
90,속초,2021-10-14,-.54
90,속초,2021-10-15,-.54
90,속초,2021-10-16,-.37
90,속초,2021-10-17,-.37
90,속초,2021-10-18,-.37
90,속초,2021-10-19,-.37
90,속초,2021-10-20,-.32
90,속초,2021-10-21,-.31
90,속초,2021-10-22,-.31
90,속초,2021-10-23,-.31
90,속초,2021-10-24,-.32
90,속초,2021-10-25,-.3
90,속초,2021-10-26,-.3
90,속초,2021-10-27,-.28
90,속초,2021-10-28,-.28
90,속초,2021-10-29,-.29
90,속초,2021-10-30,-.3
90,속초,2021-10-31,-.4
90,속초,2021-11-01,-.41
90,속초,2021-11-02,-.56
90,속초,2021-11-03,-.54
90,속초,2021-11-04,-.54
90,속초,2021-11-05,-.55
90,속초,2021-11-06,-.56
90,속초,2021-11-07,-.56
90,속초,2021-11-08,-.57
90,속초,2021-11-09,-.59
90,속초,2021-11-10,-.61
90,속초,2021-11-11,-.62
90,속초,2021-11-12,-.64
90,속초,2021-11-13,-.64
90,속초,2021-11-14,-.61
90,속초,2021-11-15,-.61
90,속초,2021-11-16,-.63
90,속초,2021-11-17,-.94
90,속초,2021-11-18,-.95
90,속초,2021-11-19,-.96
90,속초,2021-11-20,-.96
90,속초,2021-11-21,-.98
90,속초,2021-11-22,-1.05
90,속초,2021-11-23,-1.06
90,속초,2021-11-24,-1.05
90,속초,2021-11-25,-1.02
90,속초,2021-11-26,-1.01
90,속초,2021-11-27,-.98
90,속초,2021-11-28,-1.01
90,속초,2021-11-29,-1.03
90,속초,2021-11-30,-1.08
90,속초,2021-12-01,-1.09
90,속초,2021-12-02,-1.07
90,속초,2021-12-03,-1.05
90,속초,2021-12-04,-1.09
90,속초,2021-12-05,-1.09
90,속초,2021-12-06,-1.08
90,속초,2021-12-07,-1.09
90,속초,2021-12-08,-1.04
90,속초,2021-12-09,-1.05
90,속초,2021-12-10,-1.05
90,속초,2021-12-11,-1.05
90,속초,2021-12-12,-1.08
90,속초,2021-12-13,-1.07
90,속초,2021-12-14,-1.05
90,속초,2021-12-15,-1.06
90,속초,2021-12-16,-1.05
90,속초,2021-12-17,-1.07
90,속초,2021-12-18,-1.07
90,속초,2021-12-19,-1.03
90,속초,2021-12-20,-1.02
90,속초,2021-12-21,-.97
90,속초,2021-12-22,-1
90,속초,2021-12-23,-1.04
90,속초,2021-12-24,-1.04
90,속초,2021-12-25,-.81
90,속초,2021-12-26,-.71
90,속초,2021-12-27,-.7
90,속초,2021-12-28,-.68
90,속초,2021-12-29,-.67
90,속초,2021-12-30,-.65
90,속초,2021-12-31,-.63
90,속초,2022-01-01,-.63
90,속초,2022-01-02,-.59
90,속초,2022-01-03,-.56
90,속초,2022-01-04,-.71
90,속초,2022-01-05,-.96
90,속초,2022-01-06,-.94
90,속초,2022-01-07,-.93
90,속초,2022-01-08,-.9
90,속초,2022-01-09,-.92
90,속초,2022-01-10,-.86
90,속초,2022-01-11,-.85
90,속초,2022-01-12,-.82
90,속초,2022-01-13,-.75
90,속초,2022-01-14,-.72
90,속초,2022-01-15,-.63
90,속초,2022-01-16,-.58
90,속초,2022-01-17,-.55
90,속초,2022-01-18,-.56
90,속초,2022-01-19,-.54
90,속초,2022-01-20,-.49
90,속초,2022-01-21,-.48
90,속초,2022-01-22,-.48
90,속초,2022-01-23,-.44
90,속초,2022-01-24,-.42
90,속초,2022-01-25,-.39
90,속초,2022-01-26,-.33
90,속초,2022-01-27,-.29
90,속초,2022-01-28,-.21
90,속초,2022-01-29,-.19
90,속초,2022-01-30,-.18
90,속초,2022-01-31,-.18
90,속초,2022-02-01,-.17
90,속초,2022-02-02,-.14
90,속초,2022-02-03,-.14
90,속초,2022-02-04,-.1
90,속초,2022-02-05,-.09
90,속초,2022-02-06,-.06
90,속초,2022-02-07,-.12
90,속초,2022-02-09,-.54
90,속초,2022-02-10,-.67
90,속초,2022-02-11,-.6
90,속초,2022-02-12,-.58
90,속초,2022-02-13,-.56
90,속초,2022-02-14,-.46
90,속초,2022-02-15,-.51
90,속초,2022-02-16,-.45
90,속초,2022-02-17,-.42
90,속초,2022-02-18,-.46
90,속초,2022-02-19,-.55
90,속초,2022-02-20,-.49
90,속초,2022-02-21,-.45
90,속초,2022-02-22,-.44
90,속초,2022-02-23,-.41
90,속초,2022-02-24,-.37
90,속초,2022-02-25,-.43
90,속초,2022-02-26,-.38
90,속초,2022-02-27,-.3
90,속초,2022-02-28,-.21
90,속초,2022-03-01,-.17
90,속초,2022-03-02,-.28
90,속초,2022-03-03,-.15
90,속초,2022-03-04,-.09
90,속초,2022-03-05,-.1
90,속초,2022-03-06,-.16
90,속초,2022-03-07,-.17
90,속초,2022-03-08,-.36
90,속초,2022-03-09,-.4
90,속초,2022-03-10,-.4
90,속초,2022-03-11,-.37
90,속초,2022-03-12,-.3
90,속초,2022-03-13,-.26
90,속초,2022-03-14,-.11
90,속초,2022-03-15,-.04
90,속초,2022-03-16,-.02
90,속초,2022-03-17,0
90,속초,2022-03-18,.15
90,속초,2022-03-19,.14
90,속초,2022-03-20,.33
90,속초,2022-03-21,.36
90,속초,2022-03-22,.38
90,속초,2022-03-23,.38
90,속초,2022-03-24,.37
90,속초,2022-03-25,.34
90,속초,2022-03-26,.34
90,속초,2022-03-27,.5
90,속초,2022-03-28,.52
90,속초,2022-03-29,.51
90,속초,2022-03-30,.49
90,속초,2022-03-31,.5
90,속초,2022-04-01,.53
90,속초,2022-04-02,.54
90,속초,2022-04-03,.54
90,속초,2022-04-04,.55
90,속초,2022-04-05,.53
90,속초,2022-04-06,.17
90,속초,2022-04-07,-.08
90,속초,2022-04-08,-.1
90,속초,2022-04-09,-.26
90,속초,2022-04-10,-.61
90,속초,2022-04-11,-.6
90,속초,2022-04-12,-.58
90,속초,2022-04-13,-.53
90,속초,2022-04-14,-.41
90,속초,2022-04-15,-.41
90,속초,2022-04-16,-.75
90,속초,2022-04-17,-.77
90,속초,2022-04-18,-.76
90,속초,2022-04-19,-.75
90,속초,2022-04-20,-.89
90,속초,2022-04-21,-.92
90,속초,2022-04-22,-.9
90,속초,2022-04-23,-.91
90,속초,2022-04-24,-.9
90,속초,2022-04-25,-.91
90,속초,2022-04-26,-.91
90,속초,2022-04-27,-.93
90,속초,2022-04-28,-.95
90,속초,2022-04-29,-.94
90,속초,2022-04-30,-.81
90,속초,2022-05-01,-.81
90,속초,2022-05-02,-.78
90,속초,2022-05-03,-.84
90,속초,2022-05-04,-.84
90,속초,2022-05-05,-.84
90,속초,2022-05-06,-.85
90,속초,2022-05-07,-.89
90,속초,2022-05-08,-.8
90,속초,2022-05-09,-.81
90,속초,2022-05-10,-.81
90,속초,2022-05-11,-.81
90,속초,2022-05-12,-.8
90,속초,2022-05-13,-.82
90,속초,2022-05-14,-.86
90,속초,2022-05-15,-.86
90,속초,2022-05-16,-.83
90,속초,2022-05-17,-.82
90,속초,2022-05-18,-.83
90,속초,2022-05-19,-.84
90,속초,2022-05-20,-.84
90,속초,2022-05-21,-.85
90,속초,2022-05-22,-.86
90,속초,2022-05-23,-.84
90,속초,2022-05-24,-.83
90,속초,2022-05-25,-.84
90,속초,2022-05-26,-.84
90,속초,2022-05-27,-.84
90,속초,2022-05-28,-.82
90,속초,2022-05-29,-.79
90,속초,2022-05-30,-.77
90,속초,2022-05-31,-.8
95,철원,2021-01-01,1.52
95,철원,2021-01-02,1.54
95,철원,2021-01-03,1.6
95,철원,2021-01-04,1.62
95,철원,2021-01-05,1.6
95,철원,2021-01-06,1.6
95,철원,2021-01-07,1.62
95,철원,2021-01-08,1.63
95,철원,2021-01-09,1.66
95,철원,2021-01-10,1.71
95,철원,2021-01-11,1.64
95,철원,2021-01-12,1.72
95,철원,2021-01-13,1.76
95,철원,2021-01-14,1.71
95,철원,2021-01-15,1.75
95,철원,2021-01-16,1.82
95,철원,2021-01-17,1.83
95,철원,2021-01-18,1.86
95,철원,2021-01-19,1.83
95,철원,2021-01-20,1.83
95,철원,2021-01-21,1.88
95,철원,2021-01-22,1.94
95,철원,2021-01-23,1.97
95,철원,2021-01-24,1.87
95,철원,2021-01-25,1.94
95,철원,2021-01-26,1.92
95,철원,2021-01-27,1.99
95,철원,2021-01-28,1.95
95,철원,2021-01-29,1.98
95,철원,2021-01-30,1.96
95,철원,2021-01-31,2.01
95,철원,2021-02-01,2.1
95,철원,2021-02-02,2.05
95,철원,2021-02-03,1.64
95,철원,2021-02-04,1.42
95,철원,2021-02-05,1.23
95,철원,2021-02-06,.94
95,철원,2021-02-07,.75
95,철원,2021-02-08,.79
95,철원,2021-02-09,.8
95,철원,2021-02-10,.1
95,철원,2021-02-11,.02
95,철원,2021-02-12,-.46
95,철원,2021-02-13,-.42
95,철원,2021-02-14,-.39
95,철원,2021-02-15,-.53
95,철원,2021-02-16,-.46
95,철원,2021-02-17,-.42
95,철원,2021-02-18,-.39
95,철원,2021-02-19,-.35
95,철원,2021-02-20,-.32
95,철원,2021-02-21,-.23
95,철원,2021-02-22,-.33
95,철원,2021-02-23,-.47
95,철원,2021-02-24,-.44
95,철원,2021-02-25,-.35
95,철원,2021-02-26,-.3
95,철원,2021-02-27,-.25
95,철원,2021-02-28,-.2
95,철원,2021-03-01,-.32
95,철원,2021-03-02,.33
95,철원,2021-03-03,.14
95,철원,2021-03-04,-.18
95,철원,2021-03-05,-.18
95,철원,2021-03-06,-.11
95,철원,2021-03-07,-.16
95,철원,2021-03-08,-.54
95,철원,2021-03-09,-.63
95,철원,2021-03-10,-1.07
95,철원,2021-03-11,-1.07
95,철원,2021-03-12,-.97
95,철원,2021-03-13,-1.07
95,철원,2021-03-14,-1.03
95,철원,2021-03-15,-1.01
95,철원,2021-03-16,-.99
95,철원,2021-03-17,-1
95,철원,2021-03-18,-.99
95,철원,2021-03-19,-.98
95,철원,2021-03-20,-.95
95,철원,2021-03-21,-.81
95,철원,2021-03-22,-.75
95,철원,2021-03-23,-.75
95,철원,2021-03-24,-.76
95,철원,2021-03-25,-.76
95,철원,2021-03-26,-.76
95,철원,2021-03-27,-.76
95,철원,2021-03-28,-.46
95,철원,2021-03-29,-.19
95,철원,2021-03-30,-.13
95,철원,2021-03-31,-.14
95,철원,2021-04-01,-.16
95,철원,2021-04-02,-.14
95,철원,2021-04-03,-.14
95,철원,2021-04-04,.46
95,철원,2021-04-05,.47
95,철원,2021-04-06,.47
95,철원,2021-04-07,.45
95,철원,2021-04-08,.43
95,철원,2021-04-09,.43
95,철원,2021-04-10,.42
95,철원,2021-04-11,.46
95,철원,2021-04-12,.46
95,철원,2021-04-13,.82
95,철원,2021-04-14,.91
95,철원,2021-04-15,.88
95,철원,2021-04-16,.88
95,철원,2021-04-17,.89
95,철원,2021-04-18,.9
95,철원,2021-04-19,.9
95,철원,2021-04-20,.81
95,철원,2021-04-21,.79
95,철원,2021-04-22,.75
95,철원,2021-04-23,.73
95,철원,2021-04-24,.71
95,철원,2021-04-25,.69
95,철원,2021-04-26,.68
95,철원,2021-04-27,.62
95,철원,2021-04-28,.67
95,철원,2021-04-29,.68
95,철원,2021-04-30,.61
95,철원,2021-05-01,.8
95,철원,2021-05-02,.91
95,철원,2021-05-03,.85
95,철원,2021-05-04,.81
95,철원,2021-05-05,1.07
95,철원,2021-05-06,1.1
95,철원,2021-05-07,.97
95,철원,2021-05-08,.95
95,철원,2021-05-09,.96
95,철원,2021-05-10,.89
95,철원,2021-05-11,.87
95,철원,2021-05-12,.86
95,철원,2021-05-13,.79
95,철원,2021-05-14,.69
95,철원,2021-05-15,.68
95,철원,2021-05-16,.74
95,철원,2021-05-17,1.35
95,철원,2021-05-18,1.31
95,철원,2021-05-19,1.16
95,철원,2021-05-20,.74
95,철원,2021-05-21,.77
95,철원,2021-05-22,.77
95,철원,2021-05-23,.74
95,철원,2021-05-24,.73
95,철원,2021-05-25,.72
95,철원,2021-05-26,.84
95,철원,2021-05-27,.85
95,철원,2021-05-28,.95
95,철원,2021-05-29,1.1
95,철원,2021-05-30,1.18
95,철원,2021-05-31,1.19
95,철원,2021-06-01,1.16
95,철원,2021-06-02,1.2
95,철원,2021-06-03,1.19
95,철원,2021-06-04,1.25
95,철원,2021-06-05,1.26
95,철원,2021-06-06,1.25
95,철원,2021-06-07,1.26
95,철원,2021-06-08,1.25
95,철원,2021-06-09,1.24
95,철원,2021-06-10,1.21
95,철원,2021-06-11,1.21
95,철원,2021-06-12,1.24
95,철원,2021-06-13,1.21
95,철원,2021-06-14,1.19
95,철원,2021-06-15,1.14
95,철원,2021-06-16,1.19
95,철원,2021-06-17,1.17
95,철원,2021-06-18,1.18
95,철원,2021-06-19,1.17
95,철원,2021-06-20,1.12
95,철원,2021-06-21,1.09
95,철원,2021-06-22,1.04
95,철원,2021-06-23,1.02
95,철원,2021-06-24,1.01
95,철원,2021-06-25,.96
95,철원,2021-06-26,.9
95,철원,2021-06-27,.84
95,철원,2021-06-28,.81
95,철원,2021-06-29,.79
95,철원,2021-06-30,.75
95,철원,2021-07-01,.82
95,철원,2021-07-02,.72
95,철원,2021-07-03,.64
95,철원,2021-07-04,.79
95,철원,2021-07-05,.91
95,철원,2021-07-06,.8
95,철원,2021-07-07,.77
95,철원,2021-07-08,.75
95,철원,2021-07-09,.98
95,철원,2021-07-10,.89
95,철원,2021-07-11,.83
95,철원,2021-07-12,.75
95,철원,2021-07-13,.62
95,철원,2021-07-14,.57
95,철원,2021-07-15,.48
95,철원,2021-07-16,.38
95,철원,2021-07-17,.3
95,철원,2021-07-18,.25
95,철원,2021-07-19,.21
95,철원,2021-07-20,.2
95,철원,2021-07-21,.16
95,철원,2021-07-22,.1
95,철원,2021-07-23,.03
95,철원,2021-07-24,-.01
95,철원,2021-07-25,-.09
95,철원,2021-07-26,-.16
95,철원,2021-07-27,-.23
95,철원,2021-07-28,-.29
95,철원,2021-07-29,-.36
95,철원,2021-07-30,-.4
95,철원,2021-07-31,-.44
95,철원,2021-08-01,-.48
95,철원,2021-08-02,-.35
95,철원,2021-08-03,-.38
95,철원,2021-08-04,-.43
95,철원,2021-08-05,-.48
95,철원,2021-08-06,-.52
95,철원,2021-08-07,-.57
95,철원,2021-08-08,-.61
95,철원,2021-08-09,-.63
95,철원,2021-08-10,-.67
95,철원,2021-08-11,-.7
95,철원,2021-08-12,-.71
95,철원,2021-08-13,-.74
95,철원,2021-08-14,-.76
95,철원,2021-08-15,-.82
95,철원,2021-08-16,-.88
95,철원,2021-08-17,-.9
95,철원,2021-08-18,-.91
95,철원,2021-08-19,-.93
95,철원,2021-08-20,-.95
95,철원,2021-08-21,-1.01
95,철원,2021-08-22,-.81
95,철원,2021-08-23,-.82
95,철원,2021-08-24,-.83
95,철원,2021-08-25,-.72
95,철원,2021-08-26,-.59
95,철원,2021-08-27,-.61
95,철원,2021-08-28,-.65
95,철원,2021-08-29,-.68
95,철원,2021-08-30,-.73
95,철원,2021-08-31,-.74
95,철원,2021-09-01,-.62
95,철원,2021-09-02,-.9
95,철원,2021-09-03,-.96
95,철원,2021-09-04,-.99
95,철원,2021-09-05,-1.01
95,철원,2021-09-06,-1.06
95,철원,2021-09-07,-1.06
95,철원,2021-09-08,-.89
95,철원,2021-09-09,-.89
95,철원,2021-09-10,-.89
95,철원,2021-09-11,-.91
95,철원,2021-09-12,-.92
95,철원,2021-09-13,-.93
95,철원,2021-09-14,-.94
95,철원,2021-09-15,-.95
95,철원,2021-09-16,-.96
95,철원,2021-09-17,-.97
95,철원,2021-09-18,-1
95,철원,2021-09-19,-1
95,철원,2021-09-20,-1.01
95,철원,2021-09-21,-1.03
95,철원,2021-09-22,-.85
95,철원,2021-09-23,-.82
95,철원,2021-09-24,-.82
95,철원,2021-09-25,-.83
95,철원,2021-09-26,-.83
95,철원,2021-09-27,-.83
95,철원,2021-09-28,-.9
95,철원,2021-09-29,-.97
95,철원,2021-09-30,-.95
95,철원,2021-10-01,-.94
95,철원,2021-10-02,-.94
95,철원,2021-10-03,-.95
95,철원,2021-10-04,-1.14
95,철원,2021-10-05,-.87
95,철원,2021-10-06,-.78
95,철원,2021-10-07,-.75
95,철원,2021-10-08,-.72
95,철원,2021-10-09,-.72
95,철원,2021-10-10,-.72
95,철원,2021-10-11,-.68
95,철원,2021-10-12,-.67
95,철원,2021-10-13,-.78
95,철원,2021-10-14,-.81
95,철원,2021-10-15,-.81
95,철원,2021-10-16,-.79
95,철원,2021-10-17,-.79
95,철원,2021-10-18,-.79
95,철원,2021-10-19,-.78
95,철원,2021-10-20,-.75
95,철원,2021-10-21,-.75
95,철원,2021-10-22,-.74
95,철원,2021-10-23,-.74
95,철원,2021-10-24,-.74
95,철원,2021-10-25,-.72
95,철원,2021-10-26,-.73
95,철원,2021-10-27,-.71
95,철원,2021-10-28,-.7
95,철원,2021-10-29,-.7
95,철원,2021-10-30,-.69
95,철원,2021-10-31,-.74
95,철원,2021-11-01,-.75
95,철원,2021-11-02,-.8
95,철원,2021-11-03,-.8
95,철원,2021-11-04,-.78
95,철원,2021-11-05,-.87
95,철원,2021-11-06,-.87
95,철원,2021-11-07,-.84
95,철원,2021-11-08,-.84
95,철원,2021-11-09,-.76
95,철원,2021-11-10,-.76
95,철원,2021-11-11,-.76
95,철원,2021-11-12,-.75
95,철원,2021-11-13,-.71
95,철원,2021-11-14,-.66
95,철원,2021-11-15,-.66
95,철원,2021-11-16,-.69
95,철원,2021-11-17,-1
95,철원,2021-11-18,-1
95,철원,2021-11-19,-1.01
95,철원,2021-11-20,-.98
95,철원,2021-11-21,-1
95,철원,2021-11-22,-.98
95,철원,2021-11-23,-.97
95,철원,2021-11-24,-.97
95,철원,2021-11-25,-.97
95,철원,2021-11-26,-1.02
95,철원,2021-11-27,-1.02
95,철원,2021-11-28,-1.07
95,철원,2021-11-29,-1.16
95,철원,2021-11-30,-1.23
95,철원,2021-12-01,-1.12
95,철원,2021-12-02,-1.13
95,철원,2021-12-03,-1.13
95,철원,2021-12-04,-1.18
95,철원,2021-12-05,-1.19
95,철원,2021-12-06,-1.18
95,철원,2021-12-07,-1.18
95,철원,2021-12-08,-1.18
95,철원,2021-12-09,-1.18
95,철원,2021-12-10,-1.17
95,철원,2021-12-11,-1.16
95,철원,2021-12-12,-1.17
95,철원,2021-12-13,-1.17
95,철원,2021-12-14,-1.16
95,철원,2021-12-15,-1.16
95,철원,2021-12-16,-1.19
95,철원,2021-12-17,-1.19
95,철원,2021-12-18,-1.19
95,철원,2021-12-19,-1.19
95,철원,2021-12-20,-1.19
95,철원,2021-12-21,-1.18
95,철원,2021-12-22,-1.19
95,철원,2021-12-23,-1.19
95,철원,2021-12-24,-1.19
95,철원,2021-12-25,-1.18
95,철원,2021-12-26,-1.16
95,철원,2021-12-27,-1.14
95,철원,2021-12-28,-1.14
